id,neighbourhood,price,stay_type,avgprice
27871410,Williamsburg,180.0,1,137.40992321323094
27873228,Prospect Lefferts Gardens,40.0,1,98.17100371747212
27873545,Kensington,65.0,1,87.97435897435898
27874237,Greenwood,150.0,1,135.74666666666667
27874671,SoHo,100.0,1,197.69398796296298
27875973,Williamsburg,90.0,1,137.40992321323094
27876238,Park Slope,69.0,1,156.9579831932773
27876268,Stapleton,85.0,1,88.80952380952381
27876346,Crown Heights,200.0,1,116.16734693877551
27876546,Bushwick,59.0,1,90.89435989256938
27876600,Upper East Side,248.0,1,165.82365635198136
27876953,Crown Heights,60.0,1,116.16734693877551
27878456,Elmhurst,77.0,1,88.88461538461539
27890556,Bedford Stuyvesant,45.0,1,105.70102090422947
27891385,Bedford Stuyvesant,45.0,1,105.70102090422947
27891791,East Flatbush,75.0,1,91.9221183800623
27892770,Hunters Point,64.0,1,117.14079422382672
27893211,Williamsburg,150.0,1,137.40992321323094
27896043,Williamsburg,80.0,1,137.40992321323094
27896962,Bedford Stuyvesant,75.0,1,105.70102090422947
27899019,Flushing,64.0,1,80.80463576158941
27900847,Windsor Terrace,154.0,1,126.875
27901243,Bedford Stuyvesant,40.0,1,105.70102090422947
27901304,Greenpoint,160.0,1,136.96753246753246
27902950,Borough Park,54.0,1,73.98701298701299
27906346,Upper West Side,140.0,1,164.86134589041097
27906833,Williamsburg,122.0,1,137.40992321323094
27907554,Bedford Stuyvesant,65.0,1,105.70102090422947
27909175,Harlem,70.0,1,112.78284126547456
27910119,West Village,180.0,1,200.29409194078949
27910595,Mariner's Harbor,40.0,1,79.57142857142857
27911463,Queens Village,55.0,1,85.65853658536585
27919288,Harlem,90.0,1,112.78284126547456
27925378,Williamsburg,140.0,1,137.40992321323094
27925678,Clinton,54.0,1,165.18030573843416
27926502,Greenpoint,177.0,1,136.96753246753246
27926975,Harlem,65.0,1,112.78284126547456
27927147,Sunset Park,50.0,1,106.48186528497409
27928809,Williamsburg,104.0,1,137.40992321323094
27929173,Borough Park,54.0,1,73.98701298701299
27929288,Greenpoint,74.0,1,136.96753246753246
27929389,Bushwick,75.0,1,90.89435989256938
27929894,Upper East Side,300.0,1,165.82365635198136
27929993,Clinton,280.0,1,165.18030573843416
27930322,East New York,150.0,1,94.9917695473251
27933214,Bergen Beach,97.0,1,105.75
27933429,Williamsburg,130.0,1,137.40992321323094
27933622,Williamsburg,95.0,1,137.40992321323094
27936288,Chinatown,135.0,1,153.70858168316832
27936320,Bushwick,58.0,1,90.89435989256938
27936839,Williamsburg,110.0,1,137.40992321323094
27937564,West Village,130.0,1,200.29409194078949
27938207,Clifton,50.0,1,85.75
27939557,Clifton,40.0,1,85.75
27949503,Murray Hill,89.0,1,197.11757901785717
27951070,Bedford Stuyvesant,40.0,1,105.70102090422947
27951475,Bedford Stuyvesant,60.0,1,105.70102090422947
27952742,Pelham Bay,69.0,1,97.08695652173913
27952837,Crown Heights,45.0,1,116.16734693877551
27952988,Carroll Gardens,75.0,1,151.22549019607843
27953771,Cobble Hill,125.0,1,168.36170212765958
27953850,Bedford Stuyvesant,55.0,1,105.70102090422947
27954244,Clinton,300.0,1,165.18030573843416
27954369,Flatbush,88.0,1,92.42756183745583
27956646,Midwood,79.0,1,90.58333333333333
27957371,Bedford Stuyvesant,43.0,1,105.70102090422947
27959826,Borough Park,60.0,1,73.98701298701299
27960021,East New York,68.0,1,94.9917695473251
27961870,Bushwick,70.0,1,90.89435989256938
27961920,Clinton,149.0,1,165.18030573843416
27962373,Flushing,69.0,1,80.80463576158941
27962805,Clifton,75.0,1,85.75
27963195,Hunters Point,95.0,1,117.14079422382672
27963404,West Village,214.0,1,200.29409194078949
27964166,Clinton,269.0,1,165.18030573843416
27964410,Bedford Stuyvesant,80.0,1,105.70102090422947
27966667,Carroll Gardens,200.0,1,151.22549019607843
27967621,Tompkinsville,65.0,1,88.44827586206897
27967972,Bushwick,70.0,1,90.89435989256938
27978257,Clinton,90.0,1,165.18030573843416
27985235,Gramercy,200.0,1,168.1011574074074
27986129,Clinton,199.0,1,165.18030573843416
27987152,East Flatbush,60.0,1,91.9221183800623
27988990,Prospect Heights,150.0,1,138.7037037037037
27989656,Astoria,115.0,1,99.68881685575364
27989781,Harlem,80.0,1,112.78284126547456
27991020,Prospect Heights,200.0,1,138.7037037037037
27993571,Bushwick,150.0,1,90.89435989256938
28001559,Sunnyside,115.0,1,91.43315508021391
28002057,West Village,140.0,1,200.29409194078949
28002981,Prospect Lefferts Gardens,200.0,1,98.17100371747212
28007178,Midwood,125.0,1,90.58333333333333
28008714,Clinton,270.0,1,165.18030573843416
28009721,Washington Heights,72.0,1,91.67719002293578
28010779,Midtown,250.0,1,245.98121224627874
28010820,Upper East Side,100.0,1,165.82365635198136
28011594,Flatbush,68.0,1,92.42756183745583
28011745,Williamsburg,200.0,1,137.40992321323094
28011840,East Elmhurst,129.0,1,80.59712230215827
28012942,Upper East Side,175.0,1,165.82365635198136
28012966,Astoria,160.0,1,99.68881685575364
28014073,East Flatbush,89.0,1,91.9221183800623
28014495,Bedford Stuyvesant,55.0,1,105.70102090422947
28014842,East Harlem,76.0,1,121.45999165354331
28015516,Brownsville,50.0,1,86.61538461538461
28016217,Prospect Lefferts Gardens,175.0,1,98.17100371747212
28020352,Gramercy,160.0,1,168.1011574074074
28025050,Washington Heights,80.0,1,91.67719002293578
28028868,Bushwick,60.0,1,90.89435989256938
28030557,East Elmhurst,110.0,1,80.59712230215827
28030637,Kensington,60.0,1,87.97435897435898
28031322,Stapleton,150.0,1,88.80952380952381
28031581,Sheepshead Bay,350.0,1,92.61797752808988
28031717,Williamsburg,298.0,1,137.40992321323094
28032779,Springfield Gardens,101.0,1,93.39189189189189
28035852,Jamaica,165.0,1,88.33116883116882
28041818,South Ozone Park,80.0,1,87.72413793103448
28042014,South Ozone Park,80.0,1,87.72413793103448
28044485,East Village,209.0,1,159.5356283068783
28045230,Upper West Side,300.0,1,164.86134589041097
28046097,Williamsburg,65.0,1,137.40992321323094
28046851,Bellerose,105.0,1,78.42857142857143
28047666,Astoria,220.0,1,99.68881685575364
28049316,Clinton,100.0,1,165.18030573843416
28049432,Prospect Lefferts Gardens,120.0,1,98.17100371747212
28050441,East Flatbush,110.0,1,91.9221183800623
28050532,Midwood,97.0,1,90.58333333333333
28050972,Financial District,150.0,1,208.96072712328765
28051505,Washington Heights,50.0,1,91.67719002293578
28052106,Washington Heights,47.0,1,91.67719002293578
28052281,Bushwick,75.0,1,90.89435989256938
28053065,Astoria,58.0,1,99.68881685575364
28053907,Lower East Side,150.0,1,158.55794867075664
28053933,Washington Heights,70.0,1,91.67719002293578
28054212,Gowanus,150.0,1,145.79365079365078
28054901,Bedford Stuyvesant,53.0,1,105.70102090422947
28054965,Crown Heights,200.0,1,116.16734693877551
28057180,Crown Heights,285.0,1,116.16734693877551
28057894,Crown Heights,245.0,1,116.16734693877551
28068963,Williamsbridge,280.0,1,98.57692307692308
28069265,Corona,60.0,1,76.5625
28073668,Midtown,200.0,1,245.98121224627874
28073918,Williamsburg,75.0,1,137.40992321323094
28074191,Bushwick,78.0,1,90.89435989256938
28076544,Fort Greene,145.0,1,146.19026548672565
28079070,Upper West Side,135.0,1,164.86134589041097
28079986,Flatbush,65.0,1,92.42756183745583
28081396,Springfield Gardens,120.0,1,93.39189189189189
28081740,Upper West Side,175.0,1,164.86134589041097
28081782,Flushing,85.0,1,80.80463576158941
28082095,Mott Haven,130.0,1,86.87978260869565
28083637,Flatbush,80.0,1,92.42756183745583
28084157,Flushing,89.0,1,80.80463576158941
28084536,Concourse,40.0,1,76.29629629629629
28085491,Lower East Side,185.0,1,158.55794867075664
28087456,Astoria,120.0,1,99.68881685575364
28089652,Williamsburg,122.0,1,137.40992321323094
28094626,Hunters Point,55.0,1,117.14079422382672
28095496,Financial District,285.0,1,208.96072712328765
28097610,Gravesend,80.0,1,94.18518518518519
28100131,Fort Greene,335.0,1,146.19026548672565
28100624,Bushwick,75.0,1,90.89435989256938
28100877,Flushing,55.0,1,80.80463576158941
28101280,Upper West Side,80.0,1,164.86134589041097
28101762,Upper West Side,175.0,1,164.86134589041097
28101852,Bedford Stuyvesant,150.0,1,105.70102090422947
28101926,Clason Point,48.0,1,86.70588235294117
28104895,Chelsea,167.0,1,188.13311841004185
28105301,Financial District,169.0,1,208.96072712328765
28105430,Jackson Heights,86.0,1,84.96694214876032
28105759,Washington Heights,110.0,1,91.67719002293578
28107104,Jackson Heights,55.0,1,84.96694214876032
28108863,Harlem,200.0,1,112.78284126547456
28109059,Crown Heights,59.0,1,116.16734693877551
28111213,Mott Haven,68.0,1,86.87978260869565
28121200,Ozone Park,65.0,1,88.29545454545455
28123818,Clinton,45.0,1,165.18030573843416
28125509,Upper West Side,79.0,1,164.86134589041097
28126530,Chelsea,244.0,1,188.13311841004185
28127009,Bedford Stuyvesant,65.0,1,105.70102090422947
28127126,East Harlem,80.0,1,121.45999165354331
28129212,Bushwick,40.0,1,90.89435989256938
28129366,Murray Hill,280.0,1,197.11757901785717
28129668,East New York,160.0,1,94.9917695473251
28131065,Fresh Meadows,60.0,1,88.33333333333333
28133736,Gramercy,250.0,1,168.1011574074074
28133769,East Harlem,66.0,1,121.45999165354331
28133914,Bedford Stuyvesant,85.0,1,105.70102090422947
28135901,Astoria,100.0,1,99.68881685575364
28135996,East Elmhurst,75.0,1,80.59712230215827
28136160,Clinton,150.0,1,165.18030573843416
28136987,Bay Ridge,134.0,1,106.52380952380952
28137157,Springfield Gardens,100.0,1,93.39189189189189
28137345,Elmhurst,140.0,1,88.88461538461539
28137623,Springfield Gardens,95.0,1,93.39189189189189
28151027,Bedford Stuyvesant,40.0,1,105.70102090422947
28151382,East Village,120.0,1,159.5356283068783
28154487,Bedford Stuyvesant,100.0,1,105.70102090422947
28155197,Crown Heights,115.0,1,116.16734693877551
28157869,East Flatbush,50.0,1,91.9221183800623
28158237,Bedford Stuyvesant,109.0,1,105.70102090422947
28159221,Bedford Stuyvesant,99.0,1,105.70102090422947
28160047,Williamsburg,76.0,1,137.40992321323094
28160221,Springfield Gardens,185.0,1,93.39189189189189
28161907,Murray Hill,150.0,1,197.11757901785717
28162058,Harlem,225.0,1,112.78284126547456
28165121,Flatbush,70.0,1,92.42756183745583
28172338,Concourse,40.0,1,76.29629629629629
28179447,Arverne,50.0,1,150.0
28180599,Upper West Side,150.0,1,164.86134589041097
28181243,Crown Heights,200.0,1,116.16734693877551
28181405,Harlem,57.0,1,112.78284126547456
28181805,Harlem,45.0,1,112.78284126547456
28182350,Ozone Park,90.0,1,88.29545454545455
28182769,Harlem,160.0,1,112.78284126547456
28184001,Astoria,63.0,1,99.68881685575364
28184101,Bushwick,180.0,1,90.89435989256938
28184199,Prospect Lefferts Gardens,100.0,1,98.17100371747212
28185867,Astoria,42.0,1,99.68881685575364
28186096,East Village,160.0,1,159.5356283068783
28187614,Jamaica,83.0,1,88.33116883116882
28188131,East Harlem,95.0,1,121.45999165354331
28188696,Flatbush,75.0,1,92.42756183745583
28189904,Washington Heights,48.0,1,91.67719002293578
28195632,Maspeth,150.0,1,95.6086956521739
28196106,East Harlem,150.0,1,121.45999165354331
28200288,Midtown,260.0,1,245.98121224627874
28202752,East New York,85.0,1,94.9917695473251
28204876,Bensonhurst,88.0,1,89.925
28205535,Fort Hamilton,60.0,1,100.93939393939394
28206135,Morris Park,50.0,1,87.0
28206177,Morris Park,85.0,1,87.0
28206615,Flushing,56.0,1,80.80463576158941
28207491,Crown Heights,75.0,1,116.16734693877551
28207627,Crown Heights,69.0,1,116.16734693877551
28209194,Sunnyside,261.0,1,91.43315508021391
28213718,Belmont,100.0,1,114.0
28214075,Clinton,120.0,1,165.18030573843416
28215216,Cambria Heights,250.0,1,93.16666666666667
28215809,Harlem,62.0,1,112.78284126547456
28217921,East Flatbush,89.0,1,91.9221183800623
28218384,Upper West Side,225.0,1,164.86134589041097
28218710,Bedford Stuyvesant,75.0,1,105.70102090422947
28219460,Bedford Stuyvesant,140.0,1,105.70102090422947
28220443,Crown Heights,58.0,1,116.16734693877551
28221182,Bushwick,89.0,1,90.89435989256938
28221379,Crown Heights,50.0,1,116.16734693877551
28221478,Laurelton,75.0,1,115.08333333333333
28222827,Clinton,75.0,1,165.18030573843416
28225706,East Elmhurst,60.0,1,80.59712230215827
28226222,Bedford Stuyvesant,119.0,1,105.70102090422947
28226667,Borough Park,60.0,1,73.98701298701299
28227192,Bedford Stuyvesant,99.0,1,105.70102090422947
28227271,Fort Greene,75.0,1,146.19026548672565
28228599,East Flatbush,65.0,1,91.9221183800623
28230432,Astoria,40.0,1,99.68881685575364
28230753,SoHo,100.0,1,197.69398796296298
28240916,Tribeca,149.0,1,274.64551810344824
28242507,Upper East Side,199.0,1,165.82365635198136
28243109,SoHo,249.0,1,197.69398796296298
28243134,Harlem,140.0,1,112.78284126547456
28245313,Harlem,145.0,1,112.78284126547456
28245930,Harlem,95.0,1,112.78284126547456
28247510,Williamsburg,90.0,1,137.40992321323094
28250130,Lower East Side,300.0,1,158.55794867075664
28250448,Concourse,102.0,1,76.29629629629629
28250863,Inwood,60.0,1,91.49193548387096
28250925,Prospect Heights,75.0,1,138.7037037037037
28250999,Harlem,75.0,1,112.78284126547456
28251042,Harlem,86.0,1,112.78284126547456
28252662,Elmhurst,65.0,1,88.88461538461539
28252786,Midwood,149.0,1,90.58333333333333
28255658,Crown Heights,215.0,1,116.16734693877551
28256883,East Harlem,250.0,1,121.45999165354331
28257309,Bedford Stuyvesant,350.0,1,105.70102090422947
28259695,Harlem,85.0,1,112.78284126547456
28259702,Washington Heights,52.0,1,91.67719002293578
28270500,Rego Park,268.0,1,93.78125
28271289,Rego Park,268.0,1,93.78125
28272634,East Village,149.0,1,159.5356283068783
28274486,Ridgewood,75.0,1,86.47692307692307
28276940,Bedford Stuyvesant,125.0,1,105.70102090422947
28277352,Gramercy,130.0,1,168.1011574074074
28277480,Murray Hill,105.0,1,197.11757901785717
28278875,Canarsie,75.0,1,96.925
28279502,Crown Heights,325.0,1,116.16734693877551
28284205,East New York,40.0,1,94.9917695473251
28284445,Crown Heights,245.0,1,116.16734693877551
28284458,Bushwick,75.0,1,90.89435989256938
28284832,Laurelton,50.0,1,115.08333333333333
28284867,Harlem,115.0,1,112.78284126547456
28285760,Bedford Stuyvesant,197.0,1,105.70102090422947
28286101,Clinton,99.0,1,165.18030573843416
28286163,Harlem,220.0,1,112.78284126547456
28286952,Upper West Side,199.0,1,164.86134589041097
28287064,East Village,345.0,1,159.5356283068783
28288433,East Harlem,300.0,1,121.45999165354331
28289954,Flushing,70.0,1,80.80463576158941
28290447,Harlem,149.0,1,112.78284126547456
28298405,Bushwick,65.0,1,90.89435989256938
28300510,Bedford Stuyvesant,50.0,1,105.70102090422947
28306536,East Flatbush,90.0,1,91.9221183800623
28306885,Middle Village,70.0,1,112.3076923076923
28308296,Williamsburg,320.0,1,137.40992321323094
28309196,Williamsburg,200.0,1,137.40992321323094
28309473,Greenpoint,99.0,1,136.96753246753246
28310699,Jackson Heights,55.0,1,84.96694214876032
28310943,Clinton,350.0,1,165.18030573843416
28312177,Crown Heights,180.0,1,116.16734693877551
28312266,Brighton Beach,65.0,1,94.54347826086956
28312421,Lower East Side,200.0,1,158.55794867075664
28312520,Forest Hills,49.0,1,97.65384615384616
28312552,Sunset Park,100.0,1,106.48186528497409
28312729,Harlem,80.0,1,112.78284126547456
28312904,Upper East Side,59.0,1,165.82365635198136
28313234,Harlem,70.0,1,112.78284126547456
28313266,Bushwick,100.0,1,90.89435989256938
28313344,Harlem,70.0,1,112.78284126547456
28313685,Clinton,120.0,1,165.18030573843416
28313785,Clinton,269.0,1,165.18030573843416
28314565,Jackson Heights,55.0,1,84.96694214876032
28314576,Greenpoint,70.0,1,136.96753246753246
28314777,Jamaica,60.0,1,88.33116883116882
28314882,Washington Heights,80.0,1,91.67719002293578
28315011,Fort Greene,115.0,1,146.19026548672565
28315707,Bushwick,45.0,1,90.89435989256938
28316936,Williamsburg,63.0,1,137.40992321323094
28317113,Bushwick,47.0,1,90.89435989256938
28317744,West Village,300.0,1,200.29409194078949
28324221,Midtown,169.0,1,245.98121224627874
28328473,Far Rockaway,50.0,1,90.81818181818181
28329209,Bedford Stuyvesant,110.0,1,105.70102090422947
28329243,Battery Park,263.0,1,234.13179444444444
28329261,Harlem,75.0,1,112.78284126547456
28330508,East Village,250.0,1,159.5356283068783
28332207,Jamaica,83.0,1,88.33116883116882
28334760,Boerum Hill,70.0,1,163.14814814814815
28340136,Laurelton,180.0,1,115.08333333333333
28340434,Springfield Gardens,200.0,1,93.39189189189189
28341280,Bushwick,69.0,1,90.89435989256938
28341857,Jamaica,99.0,1,88.33116883116882
28344462,St. Albans,150.0,1,98.17241379310344
28344470,Hunters Point,134.0,1,117.14079422382672
28344775,Hunters Point,134.0,1,117.14079422382672
28344992,Washington Heights,189.0,1,91.67719002293578
28345644,Astoria,65.0,1,99.68881685575364
28345654,Astoria,280.0,1,99.68881685575364
28346019,Elmhurst,40.0,1,88.88461538461539
28346064,Gramercy,120.0,1,168.1011574074074
28346402,Gramercy,130.0,1,168.1011574074074
28346728,Upper West Side,180.0,1,164.86134589041097
28346829,Mott Haven,55.0,1,86.87978260869565
28347338,Greenpoint,175.0,1,136.96753246753246
28350560,Jackson Heights,50.0,1,84.96694214876032
28355554,Upper East Side,90.0,1,165.82365635198136
28355651,Sunnyside,65.0,1,91.43315508021391
28358001,Williamsburg,175.0,1,137.40992321323094
28358666,Midtown,110.0,1,245.98121224627874
28359529,Upper East Side,300.0,1,165.82365635198136
28359765,Chelsea,175.0,1,188.13311841004185
28359897,East Elmhurst,150.0,1,80.59712230215827
28360016,Jamaica,100.0,1,88.33116883116882
28361060,Little Italy,68.0,1,170.56605126582278
28361262,Clinton,120.0,1,165.18030573843416
28362311,Greenwood,99.0,1,135.74666666666667
28364513,East New York,110.0,1,94.9917695473251
28364587,Midtown,84.0,1,245.98121224627874
28366610,Jamaica,60.0,1,88.33116883116882
28367094,Bushwick,65.0,1,90.89435989256938
28367352,Bushwick,65.0,1,90.89435989256938
28367470,Bushwick,65.0,1,90.89435989256938
28367520,St. Albans,50.0,1,98.17241379310344
28367842,Harlem,70.0,1,112.78284126547456
28368234,Harlem,120.0,1,112.78284126547456
28368282,Williamsburg,70.0,1,137.40992321323094
28368404,Jamaica,225.0,1,88.33116883116882
28368678,Boerum Hill,70.0,1,163.14814814814815
28368870,Jackson Heights,45.0,1,84.96694214876032
28369307,East Harlem,105.0,1,121.45999165354331
28369515,Clinton Hill,175.0,1,139.83703703703705
28369552,Boerum Hill,98.0,1,163.14814814814815
28369910,Fordham,55.0,1,71.32352941176471
28374327,Bushwick,55.0,1,90.89435989256938
28379264,Bedford Stuyvesant,95.0,1,105.70102090422947
28381581,Morningside Heights,130.0,1,113.38
28385105,Sunnyside,80.0,1,91.43315508021391
28385354,East New York,100.0,1,94.9917695473251
28386112,Glendale,160.0,1,104.23333333333333
28386154,Fort Greene,85.0,1,146.19026548672565
28387362,Elmhurst,45.0,1,88.88461538461539
28389715,Hunters Point,170.0,1,117.14079422382672
28389754,Flushing,65.0,1,80.80463576158941
28389771,Sunnyside,65.0,1,91.43315508021391
28389772,Astoria,100.0,1,99.68881685575364
28391512,St. Albans,50.0,1,98.17241379310344
28391618,Maspeth,150.0,1,95.6086956521739
28392603,Bedford Stuyvesant,101.0,1,105.70102090422947
28400092,Astoria,69.0,1,99.68881685575364
28403499,Jamaica Estates,57.0,1,121.16666666666667
28404814,Bedford Stuyvesant,190.0,1,105.70102090422947
28406352,West Village,325.0,1,200.29409194078949
28407129,East Village,250.0,1,159.5356283068783
28408938,Williamsburg,190.0,1,137.40992321323094
28409473,Upper East Side,149.0,1,165.82365635198136
28410723,Sunset Park,59.0,1,106.48186528497409
28411594,Elmhurst,45.0,1,88.88461538461539
28411657,Ridgewood,70.0,1,86.47692307692307
28411950,Astoria,75.0,1,99.68881685575364
28412322,Jamaica,120.0,1,88.33116883116882
28412831,West Village,126.0,1,200.29409194078949
28414122,Williamsburg,207.0,1,137.40992321323094
28415700,Williamsburg,70.0,1,137.40992321323094
28417682,Sunnyside,90.0,1,91.43315508021391
28418722,St. Albans,64.0,1,98.17241379310344
28422482,Greenpoint,40.0,1,136.96753246753246
28423989,Elmhurst,300.0,1,88.88461538461539
28424657,Astoria,55.0,1,99.68881685575364
28427324,Astoria,120.0,1,99.68881685575364
28428225,Kensington,66.0,1,87.97435897435898
28428327,Murray Hill,100.0,1,197.11757901785717
28430186,Williamsburg,99.0,1,137.40992321323094
28430639,Williamsburg,110.0,1,137.40992321323094
28431690,Lower East Side,225.0,1,158.55794867075664
28432700,Flatbush,120.0,1,92.42756183745583
28433844,Financial District,179.0,1,208.96072712328765
28436764,Sunnyside,75.0,1,91.43315508021391
28436992,Sunnyside,65.0,1,91.43315508021391
28437372,Sunset Park,55.0,1,106.48186528497409
28437554,Fort Greene,67.0,1,146.19026548672565
28437754,Sunnyside,65.0,1,91.43315508021391
28438408,Prospect Lefferts Gardens,40.0,1,98.17100371747212
28438751,Astoria,44.0,1,99.68881685575364
28438882,Prospect Lefferts Gardens,40.0,1,98.17100371747212
28439572,SoHo,285.0,1,197.69398796296298
28440536,Chelsea,200.0,1,188.13311841004185
28441716,Clinton,230.0,1,165.18030573843416
28443430,Bedford Stuyvesant,80.0,1,105.70102090422947
28452001,Clinton,99.0,1,165.18030573843416
28454118,Williamsburg,145.0,1,137.40992321323094
28456148,Bedford Stuyvesant,150.0,1,105.70102090422947
28456453,Queens Village,41.0,1,85.65853658536585
28456602,Ozone Park,65.0,1,88.29545454545455
28458448,Harlem,150.0,1,112.78284126547456
28461232,Maspeth,65.0,1,95.6086956521739
28461528,Sunnyside,260.0,1,91.43315508021391
28462562,Upper East Side,125.0,1,165.82365635198136
28462738,Upper West Side,199.0,1,164.86134589041097
28462811,Concourse,45.0,1,76.29629629629629
28464119,Midtown,100.0,1,245.98121224627874
28464743,Chinatown,100.0,1,153.70858168316832
28464767,Soundview,42.0,1,70.989
28464829,Bedford Stuyvesant,85.0,1,105.70102090422947
28466730,Belmont,50.0,1,114.0
28467973,Crown Heights,85.0,1,116.16734693877551
28477383,Woodside,50.0,1,95.76068376068376
28483571,Maspeth,166.0,1,95.6086956521739
28484124,Clinton,97.0,1,165.18030573843416
28486770,Williamsburg,220.0,1,137.40992321323094
28489062,Greenwood,195.0,1,135.74666666666667
28490526,Crown Heights,125.0,1,116.16734693877551
28491645,Woodside,45.0,1,95.76068376068376
28493404,East New York,90.0,1,94.9917695473251
28494807,Upper West Side,100.0,1,164.86134589041097
28497028,East Flatbush,89.0,1,91.9221183800623
28506359,Upper West Side,325.0,1,164.86134589041097
28507308,Upper West Side,135.0,1,164.86134589041097
28510048,Flatbush,330.0,1,92.42756183745583
28510491,Clinton,200.0,1,165.18030573843416
28510832,Bedford Stuyvesant,139.0,1,105.70102090422947
28512918,Williamsburg,50.0,1,137.40992321323094
28513450,Clinton,350.0,1,165.18030573843416
28513774,East New York,175.0,1,94.9917695473251
28514974,Williamsburg,130.0,1,137.40992321323094
28517276,Bushwick,120.0,1,90.89435989256938
28517278,Williamsburg,150.0,1,137.40992321323094
28518320,Carroll Gardens,180.0,1,151.22549019607843
28519623,Williamsburg,105.0,1,137.40992321323094
28519821,Bushwick,63.0,1,90.89435989256938
28520092,Clinton,300.0,1,165.18030573843416
28525440,Bushwick,43.0,1,90.89435989256938
28526676,Borough Park,40.0,1,73.98701298701299
28532378,East New York,40.0,1,94.9917695473251
28539077,Bedford Stuyvesant,80.0,1,105.70102090422947
28540171,Harlem,95.0,1,112.78284126547456
28540618,Little Italy,150.0,1,170.56605126582278
28540662,Bellerose,65.0,1,78.42857142857143
28541238,Sunnyside,55.0,1,91.43315508021391
28541768,Sunnyside,49.0,1,91.43315508021391
28542784,Chelsea,249.0,1,188.13311841004185
28543617,Harlem,100.0,1,112.78284126547456
28543707,Bedford Stuyvesant,60.0,1,105.70102090422947
28544890,Sunset Park,59.0,1,106.48186528497409
28545860,Flushing,65.0,1,80.80463576158941
28547290,Williamsburg,120.0,1,137.40992321323094
28548195,East New York,45.0,1,94.9917695473251
28550680,Harlem,150.0,1,112.78284126547456
28554405,Clinton,90.0,1,165.18030573843416
28558474,Fort Greene,140.0,1,146.19026548672565
28559951,Harlem,70.0,1,112.78284126547456
28560837,Rockaway Beach,150.0,1,124.125
28560966,Gramercy,150.0,1,168.1011574074074
28561620,Murray Hill,120.0,1,197.11757901785717
28561906,Crown Heights,110.0,1,116.16734693877551
28563801,Harlem,250.0,1,112.78284126547456
28564157,Bushwick,65.0,1,90.89435989256938
28564317,Bushwick,65.0,1,90.89435989256938
28564366,Bushwick,50.0,1,90.89435989256938
28564408,Bushwick,65.0,1,90.89435989256938
28565575,East New York,160.0,1,94.9917695473251
28568117,Harlem,200.0,1,112.78284126547456
28574888,Morris Park,60.0,1,87.0
28578651,Greenpoint,53.0,1,136.96753246753246
28582698,Jamaica,65.0,1,88.33116883116882
28582815,Bedford Stuyvesant,110.0,1,105.70102090422947
28583186,Bedford Stuyvesant,140.0,1,105.70102090422947
28583260,Bayside,175.0,1,113.04545454545455
28583593,Bedford Stuyvesant,115.0,1,105.70102090422947
28584472,Clinton,199.0,1,165.18030573843416
28584690,Upper East Side,60.0,1,165.82365635198136
28585042,East Village,78.0,1,159.5356283068783
28585119,Prospect Lefferts Gardens,70.0,1,98.17100371747212
28586482,East New York,125.0,1,94.9917695473251
28587227,East Elmhurst,54.0,1,80.59712230215827
28587590,Hunters Point,175.0,1,117.14079422382672
28600360,Far Rockaway,63.0,1,90.81818181818181
28603871,Midtown,225.0,1,245.98121224627874
28604793,Sunset Park,60.0,1,106.48186528497409
28605855,Greenwood,47.0,1,135.74666666666667
28606376,Murray Hill,355.0,1,197.11757901785717
28606397,Jackson Heights,70.0,1,84.96694214876032
28608063,Longwood,90.0,1,76.08823529411765
28608920,Upper West Side,165.0,1,164.86134589041097
28609526,Ridgewood,45.0,1,86.47692307692307
28609705,Rosebank,200.0,1,108.0
28609762,Bedford Stuyvesant,80.0,1,105.70102090422947
28610567,Bedford Stuyvesant,65.0,1,105.70102090422947
28611271,Astoria,70.0,1,99.68881685575364
28611623,Harlem,53.0,1,112.78284126547456
28613110,Soundview,87.0,1,70.989
28613174,Sunset Park,50.0,1,106.48186528497409
28614344,Sunset Park,55.0,1,106.48186528497409
28615793,Lower East Side,120.0,1,158.55794867075664
28616009,Jackson Heights,225.0,1,84.96694214876032
28616435,Harlem,89.0,1,112.78284126547456
28616686,Fort Greene,65.0,1,146.19026548672565
28625897,Brownsville,75.0,1,86.61538461538461
28626448,Bushwick,108.0,1,90.89435989256938
28627156,Hunters Point,75.0,1,117.14079422382672
28627384,Clinton,150.0,1,165.18030573843416
28631359,Bedford Stuyvesant,89.0,1,105.70102090422947
28633104,Bedford Stuyvesant,139.0,1,105.70102090422947
28635035,St. Albans,70.0,1,98.17241379310344
28635287,Bedford Stuyvesant,99.0,1,105.70102090422947
28635684,Clinton,150.0,1,165.18030573843416
28636781,Clinton Hill,69.0,1,139.83703703703705
28637001,Clinton,145.0,1,165.18030573843416
28640338,Financial District,209.0,1,208.96072712328765
28641018,Astoria,55.0,1,99.68881685575364
28642074,Wakefield,47.0,1,88.469140625
28642335,Washington Heights,65.0,1,91.67719002293578
28642660,Williamsburg,65.0,1,137.40992321323094
28643600,Williamsburg,70.0,1,137.40992321323094
28652436,Upper East Side,70.0,1,165.82365635198136
28655675,Williamsburg,95.0,1,137.40992321323094
28656163,Queens Village,41.0,1,85.65853658536585
28658731,Bushwick,55.0,1,90.89435989256938
28659172,Jackson Heights,95.0,1,84.96694214876032
